CreatedById,CreatedDate,Description,DeveloperName,FolderName,Format,Id,IsDeleted,LastModifiedById,LastModifiedDate,LastReferencedDate,LastRunDate,LastViewedDate,Name,NamespacePrefix,OwnerId,ReportTypeApiName,SystemModstamp,isActive
0051P000003kAktQAE,2022-02-24T14:49:51.000Z,,Doug_s_Milestones_with_Dates_Only,Public Reports,Summary,00O6P000001B7haUAC,False,0051P000003kAktQAE,2022-02-24T14:49:51.000Z,,2022-06-14T15:03:03.000Z,,Doug's Milestones with Dates Only,,00D0b000000GaMpEAK,Projects_with_Milestones__c,2022-06-14T15:03:03.000Z,True
0050b000004KKsMAAW,2022-03-14T19:10:29.000Z,Editable report for managers to validate previous week (or edit date period if you wish to look longer).,Copy_of_Timecard_Status,Public Reports,MultiBlock,00O6P000000uLBUUA2,False,0050b000004KKsMAAW,2022-03-14T19:10:29.000Z,,2022-06-14T18:08:51.000Z,,Copy of Timecard Status,,00D0b000000GaMpEAK,,2022-06-14T18:08:51.000Z,True
0052R00000A00KxQAJ,2022-01-07T11:49:53.000Z,,Project_report_EMC_Corp,Public Reports,Summary,00O6P0000012iy6UAA,False,0052R00000A00KxQAJ,2022-01-07T13:38:51.000Z,,2022-01-07T13:39:05.000Z,,Project report - EMC Corp,,00D0b000000GaMpEAK,OrderItemList@Account.tz__DST_Setting__c,2022-01-07T13:39:05.000Z,True
0050b000005JfILAA0,2021-12-06T23:16:52.000Z,Submitted Time card Torres,LATAM_Timecard_Report_FY22Q4_Torres_S,Public Reports,Summary,00O6P000000ZM0aUAG,False,0050b000005JfILAA0,2021-12-06T23:17:47.000Z,,2022-01-29T21:41:23.000Z,,LATAM Timecard Report-FY22Q4 Torres S,,00D0b000000GaMpEAK,,2022-01-29T21:41:23.000Z,True
0050b000004KVKcAAO,2022-01-25T17:09:57.000Z,Central and Canada: Projects assigned to PM; Stage = On Hold or In Progress (project has not been submitted for Closure or Cancelled),Total_CnC_Projects_outside_of_CnC_PDMs,Public Reports,Summary,00O6P000001B7NQUA0,False,0050b000004KVKcAAO,2022-01-25T17:43:44.000Z,,2022-01-25T17:43:47.000Z,,Closed CnC Projects outside of CnC PDMs,,00D0b000000GaMpEAK,,2022-01-25T17:43:47.000Z,True
0050b000004KJeYAAW,2022-02-10T08:45:05.000Z,,Copy_of_CO_Delivery_Milestone_NOTES_GC,Public Reports,Summary,00O6P0000012jCDUAY,False,0050b000004KJeYAAW,2022-02-10T08:45:05.000Z,,2022-02-10T08:52:10.000Z,,Copy of CO-Delivery Milestone/NOTES GC,,00D0b000000GaMpEAK,Projects_with_MilestoneOrder_and_Order_Product__c,2022-02-10T08:52:10.000Z,True
0050b000004KXb5AAG,2022-02-22T09:51:40.000Z,,EMEA_West_PowerStore_WOs,Public Reports,Tabular,00O6P000000uKzJUAU,False,0050b000004KXb5AAG,2022-02-22T09:51:40.000Z,,2022-02-22T11:56:10.000Z,,EMEA West PowerStore WOs,,00D0b000000GaMpEAK,Project_to_Task_to_Work_Order_to_Skill__c,2022-02-22T11:56:10.000Z,True
0052R000009ztjyQAA,2022-03-03T12:17:09.000Z,,EMEA_Timecards_with_Project_Repo,Public Reports,Summary,00O6P000001B7kZUAS,False,0052R000009ztjyQAA,2022-03-03T12:17:09.000Z,,2022-03-09T16:34:55.000Z,,EMEA Timecards with Project Repo,,00D0b000000GaMpEAK,,2022-03-09T16:34:55.000Z,True
0052R000009zvxsQAA,2022-03-15T12:47:03.000Z,Show Current QTR Forecasted Revenue,Copy_of_South_Current_Qtr_Forecast1,Public Reports,Summary,00O6P000000VFk4UAG,False,0052R000009zvxsQAA,2022-03-15T13:40:59.000Z,,2022-05-17T14:49:31.000Z,,South Current Qtr Forecast,,00D0b000000GaMpEAK,,2022-05-17T14:49:31.000Z,True
0052R000009j09rQAA,2022-03-15T13:22:08.000Z,"time entries against the various activities in project, to check if a given resource has booked time or double check if activities have been executed.",Project_Time_Entry_Report_ShirleyTEST,Public Reports,Summary,00O6P000000uLBjUAM,False,0052R000009j09rQAA,2022-03-15T13:33:06.000Z,,2022-05-05T22:46:30.000Z,,Project Time Entry Report_ShirleyTEST,,00D0b000000GaMpEAK,,2022-05-05T22:46:30.000Z,True
0050b000005JfILAA0,2022-03-15T15:44:04.000Z,,LATAM_Create_to_Plan_FY22,Public Reports,Summary,00O6P000000ZN73UAG,False,0050b000005JfILAA0,2022-03-30T20:54:44.000Z,,2022-05-02T16:32:24.000Z,,LATAM Create to Plan FY22,,00D0b000000GaMpEAK,Projects_with_MilestoneOrder_and_Order_Product__c,2022-05-02T16:32:24.000Z,True
0050b000005JfILAA0,2022-03-15T15:46:57.000Z,,LATAM_Plan_to_Execute_FY22,Public Reports,Summary,00O6P000000ZN78UAG,False,0050b000005JfILAA0,2022-03-30T20:54:37.000Z,,2022-05-02T16:32:24.000Z,,LATAM Plan to Execute FY22,,00D0b000000GaMpEAK,Projects_with_MilestoneOrder_and_Order_Product__c,2022-05-02T16:32:24.000Z,True
0050b000005JfILAA0,2022-03-15T15:56:09.000Z,,LATAM_Closing_FY22,Public Reports,Summary,00O6P000000ZN7DUAW,False,0050b000005JfILAA0,2022-03-30T20:54:32.000Z,,2022-05-02T16:32:24.000Z,,LATAM Closing FY22,,00D0b000000GaMpEAK,Projects_with_MilestoneOrder_and_Order_Product__c,2022-05-02T16:32:24.000Z,True
0050b000005JfILAA0,2022-03-15T16:15:34.000Z,,LATAM_TTV_FY22,Public Reports,Summary,00O6P000000ZN7IUAW,False,0050b000005JfILAA0,2022-04-25T20:55:16.000Z,,2022-05-02T16:32:25.000Z,,LATAM TTV FY22,,00D0b000000GaMpEAK,Projects_with_MilestoneOrder_and_Order_Product__c,2022-05-02T16:32:25.000Z,True
0050b000004KWlPAAW,2022-01-05T18:40:47.000Z,South: Find Projects in Execute Phase where CSAT Project Survey Comment is Blank,South_CSAT_Survey_Comment_Line_is_Blank,Public Reports,Summary,00O6P000000VEx8UAG,False,0050b000004KWlPAAW,2022-01-05T18:40:47.000Z,,2022-05-17T22:09:23.000Z,,South CSAT Survey Comment Line is Blank,,00D0b000000GaMpEAK,,2022-05-17T22:09:23.000Z,True
0050b000004KKDPAA4,2022-01-25T02:03:18.000Z,,AMS_AMER_McGraw_Hill_Open_Case_for_Kal,Public Reports,Tabular,00O6P000000ZMRlUAO,False,0050b000004KKDPAA4,2022-01-25T02:04:33.000Z,,2022-06-03T18:56:52.000Z,,AMS AMER McGraw Hill Open Case for Kal,,00D0b000000GaMpEAK,CaseAsset@Asset.Asset__c,2022-06-03T18:56:52.000Z,True
0052R000009j0S8QAI,2022-02-16T13:13:23.000Z,Find RDC Americas Projects that have been in Initiate Phase more than 15 Days,RDC_Americas_Initiate_Project_15,Public Reports,Summary,00O6P000000VFNBUA4,False,0052R000009j0S8QAI,2022-02-16T13:25:04.000Z,,2022-02-16T14:58:57.000Z,,RDC C&C Initiate Project 10+,,00D0b000000GaMpEAK,,2022-02-16T14:58:57.000Z,True
0050b000004KPIAAA4,2022-01-20T17:18:28.000Z,,MD_Engagements_and_Projects,Public Reports,Summary,00O6P0000016v02UAA,False,0050b000004KPIAAA4,2022-01-20T17:24:15.000Z,,2022-01-20T17:24:18.000Z,,MD Engagements and Projects,,00D0b000000GaMpEAK,Projects_and_Parent_Project__c,2022-01-20T17:24:18.000Z,True
0050b000004KVKcAAO,2022-02-02T16:58:01.000Z,Shows all Overdue Milestones for Central and Canada,C_C_Project_End_Contract_dates_expired,Public Reports,Summary,00O6P000001B7RwUAK,False,0050b000004KVKcAAO,2022-02-02T17:46:22.000Z,,2022-02-02T17:46:59.000Z,,C&C-Project End & Contract dates expired,,00D0b000000GaMpEAK,,2022-02-02T17:46:59.000Z,True
0050b000004KS2DAAW,2022-02-02T19:41:56.000Z,Canada: Projects assigned to PM; Stage = On Hold or In Progress (project has not been submitted for Closure or Cancelled),Canada_PMO_Total_Active_Projects_Test,Public Reports,Summary,00O6P000001B7SLUA0,False,0050b000004KS2DAAW,2022-02-03T21:26:05.000Z,,2022-02-16T15:04:52.000Z,,Canada PMO Total Active Projects (Test),,00D0b000000GaMpEAK,Projects_with_MilestoneOrder_and_Order_Product__c,2022-02-16T15:04:52.000Z,True
0050b000004KKGUAA4,2022-02-07T21:03:43.000Z,Shows all Overdue Milestones for WEST for Keith,Keith_WEST_Overdue_Milestones,Public Reports,Summary,00O6P000000ZMbHUAW,False,0050b000004KKGUAA4,2022-02-07T21:04:43.000Z,,2022-06-13T17:00:00.000Z,,Keith-WEST-Overdue Milestones,,00D0b000000GaMpEAK,,2022-06-13T17:00:00.000Z,True
0052R000009j09hQAA,2021-12-07T09:31:54.000Z,,Consulting_Project_List,Public Reports,Tabular,00O6P000000NvXDUA0,False,0052R000009j09hQAA,2021-12-07T09:31:54.000Z,,2022-03-22T14:33:53.000Z,,Consulting Project List,,00D0b000000GaMpEAK,Orders_with_Products_and_Project_Lookup__c,2022-03-22T14:33:53.000Z,True
0050b000004KOv4AAG,2022-02-17T19:18:30.000Z,,Northern_Trust_Orders,Public Reports,Tabular,00O6P000000VFOSUA4,False,0050b000004KOv4AAG,2022-04-04T20:12:56.000Z,,2022-06-14T12:49:06.000Z,,Northern Trust - Orders,,00D0b000000GaMpEAK,OrderList@Account.tz__DST_Setting__c,2022-06-14T12:49:06.000Z,True
0050b000004KQqjAAG,2022-03-17T21:07:44.000Z,,Anurag_TC_Compliance_Central_Canada,Public Reports,Tabular,00O6P000000uLChUAM,False,0050b000004KQqjAAG,2022-03-17T21:08:16.000Z,,2022-05-20T18:34:40.000Z,,Anurag TC Compliance Central & Canada,,00D0b000000GaMpEAK,,2022-05-20T18:34:40.000Z,True
0052R000009nItiQAE,2022-01-05T21:39:16.000Z,Kim Gaines Milestone report Current Qtr,Kim_Gaine_Project_milestone_rep,Public Reports,Summary,00O6P000000NvdBUAS,False,0052R000009nItiQAE,2022-01-05T21:53:01.000Z,,2022-01-10T21:12:09.000Z,,Kim Gaines Project milestone rep,,00D0b000000GaMpEAK,,2022-01-10T21:12:09.000Z,True
0052R000009TqdAQAS,2022-01-31T15:57:46.000Z,,Copy_of_QTD_Closed_Cancelled_FY23,Public Reports,Matrix,00O6P000001B7PqUAK,False,0052R000009TqdAQAS,2022-01-31T16:03:19.000Z,,2022-05-23T22:18:25.000Z,,Copy of QTD Closed/Cancelled - FY23,,00D0b000000GaMpEAK,,2022-05-23T22:18:25.000Z,True
0050b000004KS2DAAW,2022-02-02T17:05:22.000Z,Canada: Projects assigned to PM; Stage = On Hold or In Progress (project has not been submitted for Closure or Cancelled),Canada_Total_Active_Projects2,Public Reports,Summary,00O6P000001B7S1UAK,False,0050b000004KS2DAAW,2022-02-02T17:59:09.000Z,,2022-02-03T21:27:54.000Z,,Canada PMO - Total Active Projects,,00D0b000000GaMpEAK,,2022-02-03T21:27:54.000Z,True
0050b000004KPIQAA4,2022-03-07T12:16:36.000Z,Lowes Program to deploy 1200 VxRail with a team of 30 RDC resources,LOWES_with_Assignment_Billable_Hrs,Public Reports,Tabular,00O6P000000uL60UAE,False,0050b000004KPIQAA4,2022-03-09T07:51:48.000Z,,2022-05-18T11:09:35.000Z,,LOWES with Assignment & Billable Hrs,,00D0b000000GaMpEAK,,2022-05-18T11:09:35.000Z,True
0050b000004KKlKAAW,2022-01-24T16:46:26.000Z,,DXC_Service_Requests_Checketts,Public Reports,Tabular,00O6P0000016v1UUAQ,False,0050b000004KKlKAAW,2022-01-24T16:49:22.000Z,,2022-01-24T16:49:44.000Z,,DXC Service Requests-Checketts,,00D0b000000GaMpEAK,CaseList@Case.MaritzCX__Survey_Response_Id__c,2022-01-24T16:49:44.000Z,True
0052R000009j0S8QAI,2022-02-01T13:20:23.000Z,Central and Canada: Projects assigned to PM; Stage = On Hold or In Progress (project has not been submitted for Closure or Cancelled),New_Joiners_Active_Project,Public Reports,Summary,00O6P000000VF8qUAG,False,0052R000009j0S8QAI,2022-02-01T13:21:03.000Z,,2022-02-01T13:23:22.000Z,,New Joiners Active Project,,00D0b000000GaMpEAK,,2022-02-01T13:23:22.000Z,True
0052R000009nJ9CQAU,2022-01-24T19:25:15.000Z,RDC West - Pending FCC -New PMs,RDC_West_Pending_FCC_New_PMs,Public Reports,Summary,00O6P000001B7NGUA0,False,0052R000009nJ9CQAU,2022-01-24T19:28:24.000Z,,2022-06-08T22:13:06.000Z,,RDC West - Pending FCC -New PMs,,00D0b000000GaMpEAK,PSA_Projects__c,2022-06-08T22:13:06.000Z,True
0050b000004KMYFAA4,2022-01-04T18:53:31.000Z,Summary of total active projects,Central_Comm_Name_search,Public Reports,Summary,00O6P0000012iwoUAA,False,0050b000004KMYFAA4,2022-05-03T19:49:22.000Z,,2022-06-17T15:38:10.000Z,,Central Comm Name search,,00D0b000000GaMpEAK,,2022-06-17T15:38:10.000Z,True
0052R000009nJ9CQAU,2022-01-31T22:02:00.000Z,Available skills with descriptions.,Copy_of_Skills_Report,Public Reports,Tabular,00O6P000001B7QUUA0,False,0052R000009nJ9CQAU,2022-01-31T22:02:00.000Z,,2022-03-14T01:29:49.000Z,,Copy of Skills Report,,00D0b000000GaMpEAK,,2022-03-14T01:29:49.000Z,True
0050b000004KKGUAA4,2022-02-14T22:12:13.000Z,Kathy Team: Find Projects in Execute Phase where CSAT Project Survey Comment is Blank,Kathy_CSAT_Survey_contact_Comment,Public Reports,Summary,00O6P000000ZMiwUAG,False,0050b000004KKGUAA4,2022-02-14T22:13:01.000Z,,2022-05-17T18:21:55.000Z,,Kathy-CSAT Survey contact/Comment,,00D0b000000GaMpEAK,,2022-05-17T18:21:55.000Z,True
0052R000009j0SqQAI,2022-02-16T11:22:36.000Z,Central and Canada: Projects assigned to PM; Stage = On Hold or In Progress (project has not been submitted for Closure or Cancelled),RDC_Canada_Total_Active_Projects,Public Reports,Summary,00O6P000000uKwjUAE,False,0052R000009j0SqQAI,2022-05-11T19:11:16.000Z,,2022-06-19T14:00:04.000Z,,RDC Canada- Total Active Projects,,00D0b000000GaMpEAK,,2022-06-19T14:00:04.000Z,True
0052R000009j0SqQAI,2022-02-16T11:33:13.000Z,Central and Canada: Projects assigned to PM; Stage = On Hold or In Progress (project has not been submitted for Closure or Cancelled),Copy_of_RDC_Canada_Total_On_HoldProject,Public Reports,Summary,00O6P000000uKwkUAE,False,0052R000009j0SqQAI,2022-05-30T12:48:40.000Z,,2022-06-19T14:00:04.000Z,,Total On HoldProject,,00D0b000000GaMpEAK,,2022-06-19T14:00:04.000Z,True
0052R000009HXnxQAG,2022-02-16T14:52:08.000Z,,Germany_Orders_with_Project_ID_Steffi,Public Reports,Summary,00O6P000000VFNKUA4,False,0052R000009HXnxQAG,2022-03-08T17:46:00.000Z,,2022-04-05T10:35:14.000Z,,Germany - Orders with Project ID_Steffi,,00D0b000000GaMpEAK,Full_Order_Product_View_Alternate__c,2022-04-05T10:35:14.000Z,True
0050b000004KOciAAG,2022-01-07T15:21:57.000Z,,Wipro_New_Backlog_Report1,Public Reports,Tabular,00O6P000000ZMJ3UAO,False,0052R000008E8RNQA0,2022-06-14T08:26:52.000Z,,2022-06-17T07:58:31.000Z,,Wipro - New Backlog Report,,00D0b000000GaMpEAK,CaseEmail@Case.MaritzCX__Survey_Response_Id__c,2022-06-17T07:58:31.000Z,True
0050b000004KJZtAAO,2022-02-03T20:16:32.000Z,My Team Non Billable W/O Vacation,Timecard_MyTeam_Non_Billable_Vacation,Public Reports,Summary,00O6P000000NvlPUAS,False,0050b000004KJZtAAO,2022-02-17T16:49:18.000Z,,2022-06-14T07:46:43.000Z,,Timecard MyTeam Non Billable Vacation,,00D0b000000GaMpEAK,,2022-06-14T07:46:43.000Z,True
0052R000009zvxYQAQ,2022-02-07T19:19:41.000Z,Summary of total active projects,Copy_of_Total_Active_Project_Count2,Public Reports,Summary,00O6P000001B7TsUAK,False,0052R000009zvxYQAQ,2022-02-07T19:19:41.000Z,,2022-02-07T19:19:50.000Z,,Copy of Total Active Project Count,,00D0b000000GaMpEAK,,2022-02-07T19:19:50.000Z,True
0050b000005JfILAA0,2021-12-06T15:31:20.000Z,Submitted Time card Woodley,LATAM_Timecard_Report_FY22Q4_Woodley,Public Reports,Summary,00O6P000000ZLzwUAG,False,0050b000005JfILAA0,2021-12-09T13:40:32.000Z,,2022-02-22T15:51:28.000Z,,LATAM Timecard Report-FY22Q4 Woodley,,00D0b000000GaMpEAK,,2022-02-22T15:51:28.000Z,True
0050b000004KKlKAAW,2022-01-20T20:28:18.000Z,,Tortorich_Service_Requests_by_site_ID,Public Reports,Tabular,00O6P0000016v0MUAQ,False,0050b000004KKlKAAW,2022-01-20T20:32:40.000Z,,2022-03-23T14:40:21.000Z,,Tortorich Service Requests by site ID,,00D0b000000GaMpEAK,CaseList@Case.MaritzCX__Survey_Response_Id__c,2022-03-23T14:40:21.000Z,True
0050b000004KKDPAA4,2021-12-21T02:15:11.000Z,Generate Report for Account Fidelity Site ID 1005140607.,Fidelity_Asset_Report1,Public Reports,Tabular,00O6P000000ZMBEUA4,False,0050b000004KKDPAA4,2022-04-02T03:41:17.000Z,,2022-04-05T14:06:31.000Z,,AMS APJC Fidelity_Asset_Report for Hill,,00D0b000000GaMpEAK,AccountAsset@Asset.Asset__c,2022-04-05T14:06:31.000Z,True
0050b000004KKGUAA4,2022-02-09T12:15:34.000Z,,Pending_FCC_Kathy,Public Reports,Summary,00O6P000000ZMdDUAW,False,0050b000004KKGUAA4,2022-02-09T12:16:49.000Z,,2022-05-17T18:21:45.000Z,,Pending FCC - Kathy,,00D0b000000GaMpEAK,PSA_Projects__c,2022-05-17T18:21:45.000Z,True
0052R000009j0S8QAI,2022-02-16T14:52:00.000Z,,TC_Compliance_Central_Canada,Public Reports,Tabular,00O6P000000VFNFUA4,False,0052R000009j0S8QAI,2022-05-27T16:08:25.000Z,,2022-06-17T21:10:38.000Z,,TC Compliance Central & Canada,,00D0b000000GaMpEAK,,2022-06-17T21:10:38.000Z,True
0050b000004KWr3AAG,2022-01-07T20:07:12.000Z,Shows earned revenue (Milestones approved/cancelled) in the current quarter,Scott_Tonkin_Compliance_Earned_Rev_Cur,Public Reports,Summary,00O6P000000ZMJcUAO,False,0050b000004KWr3AAG,2022-01-07T20:32:45.000Z,,2022-01-07T22:01:07.000Z,,Scott Tonkin Compliance - Earned Rev Cur,,00D0b000000GaMpEAK,,2022-01-07T22:01:07.000Z,True
0050b000004KWr3AAG,2022-01-07T20:35:19.000Z,Show Current QTR Forecasted Revenue that is still outstanding,Scott_Tonkin_Compliance_Current_QTR_Re2,Public Reports,Summary,00O6P000000ZMJdUAO,False,0050b000004KWr3AAG,2022-01-07T20:35:19.000Z,,2022-01-07T20:35:22.000Z,,Scott Tonkin Compliance - Current QTR Re,,00D0b000000GaMpEAK,,2022-01-07T20:35:22.000Z,True
0052R000009j0xOQAQ,2022-01-25T13:45:12.000Z,This report shows all users with the profile they have as well as the last login in Financial Force.,FF_Profile_Report_with_Last_login_timest,Public Reports,Tabular,00O6P000000uKpEUAU,False,0052R000009j0xOQAQ,2022-01-25T13:45:12.000Z,,2022-05-18T12:43:33.000Z,,FF_Profile_Report with Last login timest,,00D0b000000GaMpEAK,GIS_Profile_Change_Report__c,2022-05-18T12:43:33.000Z,True
0052R000009TqdAQAS,2022-02-15T16:16:57.000Z,,QTD_Closed_Revenue_FY23_Alisa_PDM,Public Reports,Summary,00O6P000001B7ZgUAK,False,0052R000009TqdAQAS,2022-02-15T17:43:57.000Z,,2022-05-23T22:18:25.000Z,,QTD Closed Revenue - FY23 - Alisa PDM,,00D0b000000GaMpEAK,,2022-05-23T22:18:25.000Z,True
0050b000005JfILAA0,2022-03-02T22:35:00.000Z,,AMER_CSAT_HEAT_Check_overdue_activity,Public Reports,Summary,00O6P000000ZMy1UAG,False,0050b000005JfILAA0,2022-03-03T21:07:09.000Z,,2022-03-03T21:09:55.000Z,,AMER CSAT HEAT Check overdue activity,,00D0b000000GaMpEAK,Projects_with_Activities__c,2022-03-03T21:09:55.000Z,True
0052R000009nGtHQAU,2021-12-06T13:41:46.000Z,Volume with Create date with Format hhmmss so can be easily pull up the create date [Related to Swivel PRs assigned to  Florencia Corradi as PM],FY22_IDS_Dashboard_DataBase_Swivel,Public Reports,Tabular,00O6P000000ZLzhUAG,False,0052R000009nGtHQAU,2022-01-06T15:19:57.000Z,,2022-01-06T15:20:01.000Z,,FY22 IDS Dashboard DataBase Swivel,,00D0b000000GaMpEAK,,2022-01-06T15:20:01.000Z,True
0052R00000AObdJQAT,2022-01-06T15:16:34.000Z,List of all Resource Assignments and Dispatches for the last 60 Days,Copy_of_Resource_Assign_Dispatch_Last_60,Public Reports,Summary,00O6P0000012ixrUAA,False,0052R00000AObdJQAT,2022-01-06T15:16:34.000Z,,2022-01-19T19:07:07.000Z,,Copy of Resource Assign-Dispatch Last 60,,00D0b000000GaMpEAK,Project_to_Task_to_Work_Order_2__c,2022-01-19T19:07:07.000Z,True
0052R00000A00KxQAJ,2022-01-07T11:47:50.000Z,Internal Orders,EMC_Corp_Orders,Public Reports,Tabular,00O6P0000012iy1UAA,False,0052R00000A00KxQAJ,2022-02-02T18:37:09.000Z,,2022-05-18T19:39:50.000Z,,EMC Corp Orders,,00D0b000000GaMpEAK,OrderItemList@Account.tz__DST_Setting__c,2022-05-18T19:39:50.000Z,True
0050b000004KJZtAAO,2022-02-03T18:52:30.000Z,Report to show manager the previous weeks time card submissions for their team.,Copy_of_Timecard_Rapha_Billable,Public Reports,Summary,00O6P000000NvlFUAS,False,0050b000004KJZtAAO,2022-02-17T16:45:00.000Z,,2022-06-14T07:46:43.000Z,,Timecard MyTeam Billable,,00D0b000000GaMpEAK,,2022-06-14T07:46:43.000Z,True
0052R000009nHOoQAM,2021-12-07T15:14:04.000Z,Projects approaching FCC Due Date,WERCNE_WIP_FCC_Due_PORTUGAL_Public,Public Reports,Summary,00O6P000000ZM19UAG,False,0052R000009nHOoQAM,2021-12-07T15:16:08.000Z,,2022-03-14T18:23:29.000Z,,WERCNE - WIP - FCC Due - PORTUGAL-Public,,00D0b000000GaMpEAK,PSA_Projects__c,2022-03-14T18:23:29.000Z,True
0052R000009nJ9CQAU,2022-01-24T18:52:28.000Z,Summary of total active projects,Total_Active_Project_Count_New_PMs,Public Reports,Summary,00O6P000001B7N6UAK,False,0052R000009nJ9CQAU,2022-01-24T18:52:28.000Z,,2022-05-31T09:31:34.000Z,,Total Active Project Count - New PMs,,00D0b000000GaMpEAK,,2022-05-31T09:31:34.000Z,True
0052R00000ASQXhQAP,2022-01-31T17:55:09.000Z,,Nicki_s_Milestone_report,Public Reports,Summary,00O6P000001B7QAUA0,False,0052R00000ASQXhQAP,2022-01-31T18:04:22.000Z,,2022-04-18T15:46:53.000Z,,Nicki's Milestone report,,00D0b000000GaMpEAK,,2022-04-18T15:46:53.000Z,True
0050b000004KKlKAAW,2022-01-20T20:35:43.000Z,,Isgrigg_Service_Requests_by_Site_ID,Public Reports,Tabular,00O6P0000016v0RUAQ,False,0050b000004KKlKAAW,2022-01-20T20:35:43.000Z,,2022-05-12T13:46:04.000Z,,Isgrigg Service Requests by Site ID,,00D0b000000GaMpEAK,CaseList@Case.MaritzCX__Survey_Response_Id__c,2022-05-12T13:46:04.000Z,True
0050b000004KWlPAAW,2022-01-05T19:09:51.000Z,Survey Comments on projects that are already closed.,South_CSAT_Project_Report1,Public Reports,Tabular,00O6P000000VExNUAW,False,0050b000004KWlPAAW,2022-01-05T19:09:51.000Z,,2022-05-18T18:43:19.000Z,,South CSAT Project Report,,00D0b000000GaMpEAK,,2022-05-18T18:43:19.000Z,True
0050b000005JfILAA0,2022-03-16T21:13:35.000Z,,APEX_PMFS_Projects_with_TTV_Risk_wo_ORD,Public Reports,Summary,00O6P000000ZN8LUAW,False,0050b000005JfILAA0,2022-03-16T21:29:07.000Z,,2022-03-16T21:29:11.000Z,,APEX PMFS Projects with TTV Risk wo ORD,,00D0b000000GaMpEAK,Projects_with_Risks__c,2022-03-16T21:29:11.000Z,True
0050b000005JfILAA0,2022-03-16T22:55:20.000Z,,APEX_PMFS_Projects_with_TTV_Risk_no_Sku,Public Reports,Summary,00O6P000000ZN8fUAG,False,0050b000005JfILAA0,2022-03-16T23:23:23.000Z,,2022-03-16T23:26:42.000Z,,APEX PMFS Projects with TTV Risk no Sku,,00D0b000000GaMpEAK,Projects_with_Risks__c,2022-03-16T23:26:42.000Z,True
0050b000004KJZtAAO,2022-02-03T18:45:55.000Z,Report to show manager the previous weeks time card submissions for their team.,Timecard_Rapha,Public Reports,Summary,00O6P000000NvlAUAS,False,0050b000004KJZtAAO,2022-02-17T16:45:43.000Z,,2022-06-14T07:46:42.000Z,,Timecard MyTeam,,00D0b000000GaMpEAK,,2022-06-14T07:46:42.000Z,True
0050b000004KJZtAAO,2022-02-03T18:55:50.000Z,Report to show manager the previous weeks time card submissions for their team.,Copy_of_Copy_of_Timecard_Rapha_Non_bill,Public Reports,Summary,00O6P000000NvlBUAS,False,0050b000004KJZtAAO,2022-02-17T16:44:05.000Z,,2022-06-14T07:46:42.000Z,,Timecard My Team Non Billable,,00D0b000000GaMpEAK,,2022-06-14T07:46:42.000Z,True
0050b000004KKGUAA4,2022-02-07T20:14:05.000Z,Summary of total active projects for Keith Patch,Total_Active_Project_Count_Keith,Public Reports,Summary,00O6P000000ZManUAG,False,0050b000004KKGUAA4,2022-02-08T12:48:04.000Z,,2022-06-13T17:00:01.000Z,,Total Active Project Count-Keith,,00D0b000000GaMpEAK,,2022-06-13T17:00:01.000Z,True
0050b000004KQE9AAO,2022-03-02T17:16:12.000Z,,DIMM_Hynix_Replacement,Public Reports,Tabular,00O6P000001B7jvUAC,False,0050b000004KQE9AAO,2022-03-02T18:18:53.000Z,,2022-05-25T20:10:21.000Z,,DIMM Hynix Replacement,,00D0b000000GaMpEAK,C_Work_Orders_W_Wo_Dispatch_Parts_Order_Line__c,2022-05-25T20:10:21.000Z,True
0050b000004KWr3AAG,2022-01-07T20:08:19.000Z,Shows all Overdue Milestones for West,Scott_Tonkin_Overdue_Milestones,Public Reports,Summary,00O6P000000ZMJOUA4,False,0050b000004KWr3AAG,2022-01-07T21:59:33.000Z,,2022-01-07T22:03:43.000Z,,Scott Tonkin - Overdue Milestones,,00D0b000000GaMpEAK,,2022-01-07T22:03:43.000Z,True
